daily_screen_time,app_sessions,social_media_usage,gaming_time,notifications,night_usage,age,work_study_hours,stress_level,apps_installed,addicted
1,32,3,1,79,3,31,6,7,30,0
7,22,2,1,66,2,15,3,3,33,0
4,32,2,1,65,3,41,6,7,30,0
4,32,1,1,47,0,38,5,0,20,1
2,26,0,1,50,0,37,2,5,29,1
4,29,1,0,41,1,42,10,0,21,1
3,23,0,0,53,0,27,9,4,31,1
4,35,1,0,71,1,26,3,2,24,0
4,31,1,1,58,0,48,4,3,18,1
3,20,0,0,51,0,39,6,0,21,1
6,44,1,0,80,1,15,4,7,35,0
5,28,3,1,70,2,26,8,4,37,0
5,39,7,1,66,0,19,4,7,45,0
3,29,4,0,78,4,16,4,3,18,0
2,47,3,1,68,3,22,4,8,35,0
3,20,3,0,45,0,24,3,4,25,1
3,38,3,2,76,2,37,3,3,30,0
2,21,1,1,66,1,34,4,2,23,1
7,28,3,1,73,0,36,5,8,31,0
3,30,1,2,69,2,39,4,7,27,0
3,23,1,2,52,2,37,8,3,25,1
4,43,2,3,65,2,25,5,7,24,0
3,22,3,1,43,0,51,9,4,24,1
8,32,2,3,80,2,43,8,8,35,0
4,41,1,1,74,3,16,9,6,32,0
6,21,1,1,54,0,26,5,4,22,1
5,31,0,1,60,0,18,6,8,34,0
6,37,3,1,56,1,35,8,4,35,0
4,34,2,3,65,1,26,7,3,39,0
5,32,2,2,75,3,29,2,6,33,0
2,13,0,0,60,0,25,6,4,29,1
5,28,0,0,64,0,44,7,1,28,1
3,27,3,0,61,0,54,4,4,20,1
10,40,4,1,66,1,26,7,5,23,0
6,38,1,0,79,1,22,4,5,32,0
2,32,1,0,58,0,34,7,0,28,1
3,25,1,2,70,1,40,8,8,26,0
3,28,0,1,57,0,38,6,0,24,1
7,30,1,2,61,0,33,7,7,34,0
7,38,2,2,69,2,26,6,4,45,0
6,19,0,2,44,0,43,3,0,27,1
4,37,2,1,63,4,15,5,4,31,0
5,26,1,2,51,2,25,6,2,18,1
5,40,1,3,68,3,18,6,7,37,0
6,35,1,3,66,3,22,8,7,31,0
4,43,2,3,73,0,19,5,2,31,0
3,28,0,1,51,1,24,7,4,21,1
3,37,2,1,56,2,28,8,4,34,0
5,29,0,0,75,2,28,7,5,21,0
5,27,2,0,65,1,20,8,5,24,1
1,23,2,1,40,1,26,8,6,29,1
2,20,1,0,53,0,47,6,4,20,1
2,29,1,1,41,0,34,7,2,27,1
4,17,2,1,68,0,42,6,4,27,1
3,22,0,0,44,0,24,8,5,30,1
2,32,3,1,50,1,20,4,4,27,1
5,39,2,0,50,1,23,8,7,27,0
7,31,2,0,71,3,25,8,3,31,0
4,24,2,0,46,1,36,7,3,24,1
2,24,0,0,30,1,53,11,5,25,1
4,27,4,3,68,0,31,6,8,25,0
2,40,1,2,73,1,40,5,5,34,0
4,32,2,2,63,1,44,8,4,29,0
1,27,1,0,51,0,28,7,2,24,1
4,45,4,2,75,2,18,6,5,37,0
3,27,4,1,80,3,37,6,7,42,0
4,24,2,1,43,1,37,7,5,22,1
7,34,1,1,52,2,42,8,8,21,0
2,25,0,0,49,1,32,6,5,34,1
2,26,2,0,59,1,38,5,6,22,1
7,30,2,3,62,1,31,8,6,27,0
2,17,1,2,52,0,36,5,6,27,1
2,23,0,2,55,1,45,9,2,18,1
4,40,4,2,64,1,22,6,5,32,0
1,28,3,0,76,2,18,3,6,32,0
3,38,1,1,61,0,44,6,6,28,0
6,29,3,1,70,0,27,5,2,21,0
4,40,2,1,60,0,17,5,3,27,0
4,43,3,1,76,1,20,6,6,31,0
5,31,1,0,44,0,22,7,1,23,1
5,46,4,2,69,1,42,7,4,26,0
8,22,2,1,70,2,40,6,8,28,0
3,31,2,0,61,1,45,4,1,21,1
1,16,1,0,51,0,46,8,3,26,1
4,37,3,0,75,2,16,6,4,32,0
3,30,2,0,63,3,28,8,5,27,0
6,45,2,1,80,1,38,8,6,23,0
5,30,3,1,81,1,35,5,9,40,0
4,30,0,0,41,1,32,6,1,24,1
3,38,1,1,69,0,29,5,6,30,0
2,26,0,0,39,1,27,1,1,24,1
1,29,1,2,45,1,27,12,1,26,1
4,36,1,1,96,2,37,5,8,26,0
6,20,1,2,50,1,37,7,1,30,1
7,31,3,1,61,2,15,3,7,26,0
5,42,5,1,75,4,19,5,4,32,0
2,22,2,1,59,0,36,8,1,17,1
7,36,2,1,65,1,15,5,6,29,0
3,23,0,1,48,1,35,5,4,23,1
2,25,1,2,47,1,33,3,4,25,1
4,27,0,0,58,2,41,5,6,33,0
4,33,1,2,77,0,23,3,8,39,0
3,38,2,1,75,2,35,8,6,39,0
8,38,3,0,75,4,42,7,8,38,0
2,41,2,0,83,1,31,7,7,34,0
2,19,0,2,55,0,31,5,7,30,1
3,23,1,0,45,1,34,8,2,20,1
7,34,0,0,78,0,19,5,8,32,0
1,26,2,1,44,1,23,9,4,32,1
4,30,2,0,41,0,54,6,2,16,1
3,21,1,0,46,1,39,8,5,22,1
3,28,1,1,48,0,44,9,5,22,1
1,20,2,2,44,1,46,8,1,20,1
5,25,4,0,58,1,43,6,4,23,0
3,33,4,3,75,2,31,7,8,17,0
6,37,3,1,81,3,27,5,2,32,0
8,36,4,2,70,0,37,6,5,32,0
4,34,0,0,77,3,21,6,9,29,0
8,30,2,2,65,2,24,6,7,46,0
3,26,1,1,41,0,29,10,4,17,1
4,34,1,0,56,0,33,7,2,28,1
3,23,1,0,52,1,53,6,5,19,1
8,32,4,1,71,2,15,11,7,29,0
5,25,3,1,40,0,40,8,2,25,1
4,24,1,1,48,0,28,8,2,35,1
7,32,3,2,62,3,42,4,7,36,0
2,24,1,0,48,2,53,9,7,31,1
6,34,2,1,67,2,29,3,7,17,0
3,21,0,1,53,0,39,8,2,45,1
4,28,0,2,50,2,21,6,5,30,1
2,25,0,2,40,1,52,3,7,25,1
4,31,3,0,37,1,41,8,2,28,1
2,38,2,0,58,0,35,8,4,36,0
2,24,1,0,79,1,38,9,6,33,0
5,31,2,2,68,3,28,4,3,24,0
6,31,4,1,85,1,43,7,7,28,0
6,37,3,3,68,1,15,5,9,26,0
3,21,1,1,41,0,41,7,2,23,1
2,31,2,2,52,1,48,6,4,28,1
3,24,1,2,54,0,50,9,3,33,1
3,31,0,1,82,4,18,5,3,33,0
3,26,0,1,55,0,42,7,4,24,1
8,33,2,2,78,2,42,6,4,12,0
6,26,0,0,55,1,30,4,9,31,0
5,32,4,0,74,1,23,7,8,30,0
5,41,1,1,70,0,23,6,6,18,0
7,34,3,0,59,0,27,4,4,34,0
6,36,2,4,58,2,29,7,6,27,0
7,37,2,1,68,2,28,6,7,21,0
4,34,0,1,77,1,29,5,2,25,0
2,24,1,0,81,0,37,6,5,34,0
5,21,0,0,55,1,37,7,5,23,1
1,31,1,2,77,4,33,5,5,27,0
3,28,1,2,46,1,33,3,1,24,1
6,45,2,1,68,2,17,9,5,29,0
7,28,1,2,59,2,19,3,7,39,0
6,30,3,1,72,0,43,6,3,30,0
4,37,2,3,83,2,24,5,5,24,0
6,44,1,1,68,3,35,4,8,31,0
5,27,1,1,53,0,24,5,0,17,1
3,22,1,0,61,1,47,11,3,21,1
4,21,1,1,43,0,39,5,1,20,1
6,36,2,0,76,3,38,9,5,25,0
4,33,2,1,72,2,43,5,5,31,0
6,25,0,0,49,0,49,8,3,24,1
4,27,4,1,68,1,42,4,5,27,0
7,38,2,1,64,3,21,5,5,25,0
3,33,2,2,68,2,40,4,8,36,0
4,27,2,0,59,1,28,5,4,28,0
2,16,1,0,50,1,28,10,2,17,1
5,26,2,0,57,2,37,7,0,27,1
1,30,4,0,67,1,25,6,4,29,0
2,32,4,3,76,1,28,8,8,30,0
5,45,1,1,66,1,34,4,7,19,0
6,25,1,2,47,0,32,6,4,29,1
2,48,1,2,68,0,29,4,3,31,0
2,35,1,2,83,1,24,5,5,31,0
8,40,2,2,77,2,34,7,3,30,0
3,30,2,0,41,1,32,4,0,23,1
2,20,1,2,53,1,36,8,1,20,1
7,48,0,2,64,1,23,9,6,35,0
3,26,3,1,36,1,47,11,1,21,1
3,22,2,0,39,0,49,7,2,29,1
6,33,1,1,44,0,28,4,6,21,1
3,42,2,2,72,2,37,6,6,29,0
3,31,1,1,57,0,21,8,1,16,1
7,29,3,2,60,1,23,5,6,28,0
5,31,2,1,72,0,34,5,3,25,0
4,30,2,2,84,3,25,4,2,20,0
4,48,1,4,51,1,20,1,7,35,0
5,28,1,1,52,0,20,7,5,28,1
4,31,3,2,71,2,44,4,4,28,0
4,29,0,1,54,1,21,9,1,19,1
6,33,1,3,48,1,50,8,5,34,1
6,20,1,2,50,1,34,5,5,29,1
3,25,1,1,64,1,44,5,0,24,1
4,36,2,2,74,1,38,6,7,36,0
3,25,1,2,53,0,47,7,0,29,1
4,45,5,1,64,0,17,5,9,36,0
2,30,1,0,56,1,50,5,4,26,1
2,21,1,1,46,0,33,11,6,25,1
2,20,1,0,59,1,25,7,3,15,1
6,35,2,2,60,3,23,5,7,29,0
5,35,3,1,71,0,29,5,4,32,0
7,34,0,1,54,1,49,9,5,29,1
2,32,3,0,70,2,29,6,2,40,0
4,27,0,1,57,0,17,3,2,31,0
3,25,0,1,59,0,28,3,3,35,0
4,17,1,1,47,1,32,8,0,26,1
2,30,0,1,47,0,30,3,6,28,1
8,23,0,2,75,0,32,4,6,30,0
3,29,2,0,50,0,28,7,5,21,1
6,27,2,1,53,1,23,7,6,29,1
5,38,0,1,59,1,27,5,4,25,0
6,29,2,2,71,2,26,6,4,31,0
3,14,0,2,44,0,24,5,4,20,1
4,26,0,2,53,0,25,8,5,30,1
2,27,0,2,45,0,29,7,4,23,1
4,36,1,2,73,1,29,8,5,34,0
4,24,1,1,49,0,39,7,1,21,1
2,45,2,3,76,0,41,5,9,33,0
7,28,3,3,78,3,16,5,8,23,0
5,22,0,1,47,1,26,5,0,27,1
2,31,2,0,70,1,38,4,8,32,0
7,31,4,3,46,0,18,8,5,28,0
6,38,2,1,55,2,22,4,5,42,0
1,32,0,1,53,1,29,9,0,25,1
5,19,0,0,51,1,54,10,1,16,1
7,39,1,1,60,0,31,8,8,31,0
4,21,1,0,46,0,25,4,0,26,1
5,31,0,0,46,1,54,4,4,20,1
5,35,2,0,68,0,17,6,5,26,0
3,24,1,0,57,2,34,5,3,25,1
4,25,1,0,63,2,52,7,0,25,1
5,32,1,1,45,0,25,8,0,26,1
8,31,4,0,85,0,26,6,3,34,0
3,30,0,1,47,2,23,7,3,15,1
3,34,2,1,65,3,17,7,7,34,0
6,34,3,3,72,2,43,6,5,34,0
5,44,2,0,69,3,36,6,3,25,0
1,28,0,1,33,0,40,8,4,24,1
4,25,1,0,40,0,48,5,6,32,1
4,34,2,2,75,0,37,6,9,38,0
6,27,3,1,76,2,25,6,7,31,0
3,23,1,0,61,0,26,8,1,18,1
5,38,3,0,72,0,43,6,4,26,0
2,25,3,1,45,0,25,10,2,30,1
6,30,2,1,50,1,32,6,2,23,1
7,45,1,1,71,0,35,5,7,27,0
5,35,1,1,76,1,39,7,8,20,0
4,28,1,1,71,0,18,6,6,28,0
3,27,2,0,47,0,34,11,2,31,1
4,43,1,2,68,1,34,7,8,27,0
1,27,2,0,47,1,23,7,6,26,1
3,22,0,3,59,1,40,4,0,23,1
5,49,2,1,57,2,43,10,5,23,0
3,22,2,3,77,1,42,6,4,29,0
2,30,1,2,41,3,38,4,0,25,1
4,33,2,2,48,0,50,7,4,34,1
4,30,2,2,63,0,41,3,3,26,0
5,39,4,1,65,1,41,3,8,30,0
4,22,3,1,57,1,54,7,4,31,1
1,20,3,1,65,1,32,9,0,31,1
4,30,1,0,50,1,20,3,6,20,1
5,35,2,1,74,1,36,6,3,27,0
5,32,1,1,54,2,39,4,4,34,0
4,29,0,1,49,0,34,6,6,32,1
4,38,3,1,84,3,24,7,6,32,0
4,24,3,0,73,0,34,5,3,32,0
4,23,0,0,52,0,48,2,0,19,1
2,16,0,1,50,0,40,4,5,32,1
3,26,1,0,41,1,49,9,5,35,1
6,24,2,0,56,1,21,8,0,21,1
4,21,3,0,76,1,22,4,3,36,0
7,34,3,4,59,3,16,6,5,31,0
4,22,1,2,52,1,27,7,6,24,1
5,26,1,1,49,1,31,9,6,31,1
5,41,1,0,46,2,32,6,5,36,0
3,39,4,2,58,1,29,4,4,35,0
5,21,0,1,55,0,52,8,3,20,1
8,28,0,1,56,1,35,5,5,16,0
5,35,1,3,74,1,15,4,8,28,0
4,32,0,0,41,0,46,6,0,25,1
2,35,3,1,66,1,34,6,7,40,0
4,29,0,0,75,3,26,5,7,36,0
3,30,2,1,58,2,24,4,4,34,0
3,23,3,1,63,1,22,5,4,22,0
7,35,3,3,80,1,23,6,6,25,0
5,36,2,3,81,1,37,5,3,32,0
5,23,1,0,49,1,27,6,2,32,1
9,28,1,2,62,1,26,7,4,23,0
3,50,3,0,64,1,30,5,5,25,0
3,46,5,0,73,3,33,6,3,36,0
5,30,4,3,76,2,17,4,4,30,0
2,22,0,0,66,3,45,4,1,30,1
6,22,1,0,66,2,38,8,0,29,1
4,20,0,1,56,0,25,7,1,27,1
5,21,2,1,37,1,46,5,0,25,1
2,33,2,1,59,3,21,5,3,31,0
3,17,1,0,46,1,31,5,6,32,1
3,32,2,2,41,0,35,2,4,27,1
4,26,2,1,40,1,38,6,2,34,1
4,30,3,2,64,3,15,5,3,44,0
6,34,3,0,74,2,24,5,6,41,0
2,20,3,0,44,1,21,11,4,22,1
8,20,2,2,49,0,54,8,3,14,1
1,25,0,1,55,0,23,5,4,30,1
3,20,1,0,52,0,46,2,3,35,1
5,39,0,0,71,0,22,7,4,13,0
4,37,2,2,76,1,16,6,4,28,0
5,19,2,1,50,1,46,8,1,26,1
1,24,1,1,64,0,39,8,3,25,1
4,25,1,0,58,0,49,9,3,30,1
7,28,4,1,69,2,24,6,5,28,0
4,35,1,2,64,1,16,2,8,30,0
3,30,1,0,50,1,40,10,6,25,1
3,19,2,2,27,1,42,7,1,32,1
3,31,1,1,49,2,32,5,6,25,1
4,42,0,2,59,0,27,2,5,29,0
2,23,0,1,56,1,46,5,0,19,1
5,31,4,0,72,1,17,8,5,35,0
3,41,1,1,71,1,27,8,8,29,0
1,32,1,1,67,2,41,3,4,38,0
2,23,1,0,51,0,41,7,2,29,1
4,25,0,0,73,1,50,9,1,22,1
5,28,0,1,58,1,23,4,2,21,1
3,39,3,1,63,1,41,6,6,27,0
3,16,1,0,45,1,29,5,6,19,1
3,23,2,1,44,0,32,5,7,24,1
5,41,3,2,68,1,22,6,4,20,0
2,24,0,1,51,0,26,6,4,21,1
3,37,1,3,79,3,27,6,3,30,0
7,30,1,0,55,0,55,6,1,21,1
2,25,2,0,46,0,51,4,2,23,1
4,22,3,0,45,1,28,6,1,32,1
6,18,2,1,44,1,26,8,4,22,1
3,18,0,1,67,0,52,6,6,28,1
7,30,2,1,56,2,44,9,5,40,0
5,16,0,0,53,0,32,7,5,27,1
5,27,1,0,81,1,40,4,6,27,0
6,34,4,1,69,2,18,7,5,29,0
1,28,1,2,53,0,35,7,0,38,1
2,33,0,1,78,0,30,7,5,29,0
4,36,4,0,40,1,23,5,4,27,1
3,22,1,0,51,0,51,8,1,25,1
5,29,0,0,39,0,37,3,6,31,1
2,38,2,2,57,2,38,6,6,21,1
3,32,0,0,72,2,17,5,3,31,0
5,25,0,1,80,2,29,4,5,30,0
4,41,0,0,79,0,21,5,7,33,0
6,37,2,0,70,2,30,4,9,22,0
4,34,1,0,67,1,31,7,1,20,1
2,28,3,3,75,1,32,6,5,34,0
3,26,0,0,57,0,38,5,2,27,1
3,20,2,1,45,0,53,6,4,30,1
5,38,0,1,73,1,22,5,3,28,0
3,18,1,0,47,1,24,5,2,28,1
4,32,1,3,64,2,29,7,4,36,0
6,29,2,1,57,0,40,5,1,20,1
9,38,4,0,65,0,20,6,6,21,0
3,38,0,1,42,1,35,5,2,25,1
3,17,1,0,48,0,45,5,5,27,1
1,29,1,1,49,1,27,5,3,21,1
7,36,0,2,59,2,38,6,4,28,0
2,25,1,1,46,0,22,9,6,21,1
6,46,4,2,78,2,30,5,7,27,0
5,25,2,1,55,0,48,7,2,24,1
6,42,1,0,62,1,37,6,7,32,0
8,33,3,1,70,1,22,9,5,27,0
5,34,1,0,51,1,30,6,6,23,1
2,25,0,1,41,1,43,7,2,13,1
4,37,3,0,68,2,26,7,7,25,0
4,26,2,1,72,1,36,4,4,28,0
4,23,1,0,49,0,33,5,0,22,1
7,41,1,2,57,2,32,5,7,32,0
2,45,2,0,74,2,38,7,3,32,0
3,41,1,0,63,2,36,5,5,33,0
2,37,1,0,77,3,22,6,8,34,0
4,22,1,1,58,0,39,5,5,20,1
2,45,2,1,75,3,34,9,3,39,0
8,37,2,2,76,1,34,4,7,27,0
5,34,3,5,74,2,23,5,8,27,0
4,26,2,1,51,1,49,4,2,27,1
7,45,2,0,72,3,23,5,5,38,0
3,33,2,2,61,1,22,4,6,15,1
4,23,1,0,57,1,39,7,0,35,1
6,32,1,0,63,1,15,2,4,34,0
4,50,0,0,52,1,23,5,8,29,0
4,32,3,1,64,3,30,0,6,36,0
2,30,2,1,59,0,26,5,5,28,1
3,22,2,1,52,1,32,6,3,19,1
1,25,2,0,50,2,37,6,6,33,1
3,30,2,0,42,2,20,7,0,31,1
3,31,1,0,42,1,29,7,4,28,1
5,17,3,1,56,0,33,7,0,21,1
4,41,1,2,70,1,25,6,8,22,0
6,32,1,3,70,4,34,7,3,29,0
1,32,2,1,53,1,42,7,1,27,1
4,49,2,1,72,2,39,5,8,26,0
3,48,3,0,76,1,20,4,7,34,0
5,41,2,2,66,0,40,5,7,34,0
4,33,2,1,50,0,23,6,5,20,1
10,35,3,1,90,2,27,6,3,27,0
6,29,0,2,74,1,36,9,8,24,0
4,27,3,1,45,0,20,8,1,27,1
4,26,5,0,41,1,42,4,2,16,1
3,23,2,0,38,0,43,6,4,22,1
5,35,4,2,61,1,24,4,7,32,0
2,24,0,2,37,1,43,7,2,29,1
3,25,2,0,49,1,30,6,0,19,1
4,20,2,1,46,1,30,5,3,29,1
4,35,3,2,68,2,22,5,5,26,0
2,24,3,2,61,1,49,7,4,36,1
5,46,2,1,77,1,44,3,9,33,0
4,39,1,3,68,1,21,8,6,29,0
4,20,1,0,52,0,33,4,4,16,1
4,32,3,2,76,2,28,7,8,23,0
4,35,0,2,82,1,31,4,3,27,0
2,29,1,3,79,0,29,5,7,26,0
4,26,0,0,48,0,42,5,3,29,1
2,31,1,1,59,0,35,8,7,38,0
3,27,3,2,68,0,39,7,3,27,0
5,40,2,1,68,3,33,11,6,32,0
3,26,2,2,56,1,24,6,0,27,1
2,16,0,0,51,0,32,9,3,24,1
9,36,2,0,70,2,42,6,5,20,0
4,36,2,3,76,3,25,6,3,36,0
3,15,3,1,58,0,42,7,0,27,1
1,28,0,2,62,0,21,5,6,32,1
2,28,0,1,57,1,55,6,0,28,1
6,31,0,1,65,1,52,7,3,25,1
5,38,1,1,67,1,26,4,4,29,0
2,33,1,1,55,0,32,6,5,24,1
6,29,1,0,51,0,30,8,3,25,1
3,38,0,2,72,0,19,6,2,27,0
2,30,1,0,46,0,30,4,0,33,1
5,36,2,3,78,1,41,3,5,29,0
4,30,3,2,70,1,30,8,5,38,0
4,20,1,1,61,0,44,4,1,19,1
5,31,0,2,68,1,37,7,7,25,0
1,23,1,0,53,0,49,6,0,17,1
4,42,3,0,81,1,24,7,7,24,0
7,43,1,2,78,1,23,6,8,24,0
6,20,0,2,58,2,47,6,4,30,1
4,39,1,2,72,1,37,6,9,30,0
2,29,2,1,50,0,47,5,4,19,1
3,28,1,1,46,1,50,1,4,18,1
3,24,0,1,44,0,21,10,3,25,1
5,24,1,0,56,0,49,7,0,18,1
4,18,1,2,48,0,41,5,1,24,1
4,24,0,2,46,2,31,6,3,41,1
5,26,0,3,54,2,38,3,4,32,0
7,47,3,1,69,1,40,7,5,34,0
5,29,2,0,46,1,28,8,2,22,1
4,27,0,2,53,3,43,6,9,30,0
5,36,0,1,66,0,35,4,8,35,0
3,24,3,2,57,1,30,5,3,27,1
2,27,3,0,46,0,35,6,0,19,1
1,31,3,0,82,2,17,7,3,37,0
5,33,0,0,45,0,28,7,2,34,1
3,42,4,2,59,3,39,7,6,30,0
4,25,2,1,54,1,42,4,8,34,0
5,24,2,1,42,0,26,3,5,28,1
3,22,1,1,52,0,32,6,2,14,1
5,32,2,0,68,0,32,4,3,28,0
5,20,1,0,50,1,42,7,0,28,1
3,32,1,2,60,0,33,6,2,24,1
4,32,2,1,65,0,38,4,8,26,0
3,29,0,0,47,2,35,2,2,24,1
3,40,5,1,65,1,18,5,7,27,0
4,34,2,0,67,1,22,4,3,36,0
4,26,1,0,56,2,53,7,0,30,1
3,31,0,0,48,1,53,7,0,27,1
4,30,3,1,72,1,31,5,7,43,0
1,19,1,1,60,0,40,7,0,24,1
5,33,2,2,68,3,21,6,6,30,0
1,28,4,0,56,0,30,3,7,22,0
4,21,0,0,61,0,39,7,2,11,1
2,22,2,0,42,0,36,10,0,20,1
6,35,1,1,59,1,39,7,4,22,1
6,31,3,1,63,0,20,7,7,21,0
2,22,1,1,40,1,36,6,5,25,1
4,25,0,1,49,0,45,7,3,31,1
5,25,1,1,79,2,38,5,4,28,0
7,35,0,2,81,2,18,7,6,36,0
3,25,3,2,67,1,41,4,6,23,0
3,17,2,0,40,0,23,4,2,17,1
4,29,4,0,74,1,19,3,3,26,0
3,37,2,0,69,1,31,7,3,24,0
2,25,1,1,55,0,32,8,2,23,1
1,37,1,2,53,0,47,11,4,15,1
4,19,0,0,38,1,51,7,1,23,1
1,29,1,0,65,0,44,5,0,22,1
6,40,3,2,58,0,22,6,8,29,0
3,25,0,0,47,1,42,6,6,22,1
5,35,1,1,83,1,36,5,4,20,0
4,29,0,0,76,0,15,3,5,23,0
5,22,2,1,51,1,45,3,1,27,1
5,27,1,1,81,0,30,9,6,35,0
5,35,2,3,79,0,41,5,4,29,0
2,35,2,1,82,3,29,2,4,39,0
4,34,1,1,86,3,17,6,5,29,0
3,28,1,2,64,2,32,6,6,26,0
3,19,0,1,46,1,38,6,0,17,1
7,37,2,1,73,2,31,3,4,27,0
3,20,1,1,53,1,42,6,5,28,1
6,23,1,1,40,1,45,3,1,23,1
3,19,1,0,60,1,42,6,5,26,1
5,30,1,1,68,0,19,6,5,28,0
5,24,0,1,47,1,52,4,6,22,1
4,21,0,0,45,0,26,8,1,23,1
2,13,1,0,45,1,51,5,5,20,1
2,43,2,2,62,0,20,6,6,34,0
4,26,0,1,52,1,28,4,1,21,1
5,22,1,1,57,0,44,5,0,22,1
4,20,3,2,63,3,24,8,6,44,0
3,35,1,1,79,0,41,7,5,26,0
1,33,2,2,69,0,27,5,5,32,0
3,29,2,0,54,1,51,7,3,25,1
5,35,1,2,63,2,30,4,4,34,0
9,30,2,2,70,2,41,4,2,29,0
1,27,0,0,52,0,52,9,1,29,1
4,28,1,0,55,1,52,8,6,23,1
3,39,3,0,61,2,16,4,6,28,0
5,35,0,1,91,1,20,10,4,35,0
7,41,3,2,70,2,15,6,8,29,0
2,22,3,0,58,1,50,5,5,26,1
3,33,4,1,61,1,23,5,8,25,0
3,36,0,1,35,0,20,6,1,34,1
4,22,1,0,53,1,31,6,6,23,1
4,30,2,1,44,1,31,8,5,28,1
2,24,2,1,47,0,39,5,4,19,1
10,32,3,2,71,1,36,4,6,32,0
2,33,2,0,44,1,31,7,1,21,1
5,42,2,1,71,1,16,5,4,34,0
4,13,0,0,50,0,21,7,4,22,1
4,22,1,2,77,2,20,4,3,23,0
4,15,2,3,57,0,35,7,0,24,1
6,28,0,2,60,2,31,3,6,34,0
2,32,2,1,62,0,39,5,6,17,0
3,22,1,1,55,0,44,12,2,20,1
5,36,3,1,69,0,43,4,4,27,0
3,20,2,0,55,0,53,6,2,31,1
2,39,2,1,62,3,31,5,9,37,0
5,16,1,0,52,0,39,7,6,26,1
8,35,5,1,81,1,37,6,4,40,0
3,30,1,0,37,0,36,9,2,36,1
4,22,1,1,45,2,24,3,4,25,1
2,21,1,0,56,1,30,11,5,25,1
5,34,2,0,78,2,28,5,5,26,0
5,26,2,2,51,1,33,6,0,27,1
3,18,1,1,39,1,44,7,7,20,1
2,27,0,1,53,0,34,4,5,27,1
5,40,2,0,76,3,43,4,6,25,0
3,29,0,1,49,1,23,4,0,33,1
4,41,2,1,54,1,42,6,5,29,0
7,40,0,0,80,1,23,4,5,26,0
3,25,2,1,44,0,53,3,5,15,1
2,26,2,0,61,0,39,3,1,19,1
2,19,2,1,48,1,27,7,0,27,1
5,36,2,0,70,1,24,6,7,29,0
4,25,1,2,54,2,35,6,6,30,1
2,32,2,2,75,2,26,8,6,28,0
4,18,2,0,48,0,27,9,2,31,1
3,28,1,2,52,1,19,4,0,24,1
4,36,1,1,66,0,23,5,3,30,0
2,37,0,0,46,0,52,6,1,23,1
2,24,3,1,65,1,20,8,0,27,1
2,28,1,1,50,0,31,7,0,30,1
3,27,0,2,42,1,45,8,0,20,1
7,38,1,1,67,1,24,4,4,33,0
5,25,1,0,47,0,20,6,2,20,1
5,45,1,3,66,0,28,5,6,31,0
5,33,0,2,68,0,39,0,4,24,0
3,46,1,2,76,2,22,3,5,35,0
3,22,2,0,51,1,54,3,2,31,1
5,34,4,2,75,0,30,6,6,29,0
3,34,2,2,65,3,37,5,3,40,0
2,24,2,1,46,1,43,9,4,19,1
6,34,2,3,75,1,20,5,5,25,0
7,33,3,1,73,0,16,8,5,30,0
4,31,1,1,50,2,27,7,4,30,1
4,26,2,1,58,2,38,8,1,23,1
4,31,2,0,66,1,41,6,3,28,0
4,33,3,1,64,2,27,6,3,30,0
2,23,0,0,49,0,48,10,2,24,1
5,28,1,2,59,2,42,5,3,33,0
4,26,2,1,48,0,31,5,1,28,1
3,32,2,1,69,2,33,7,4,25,0
6,46,3,1,68,0,44,5,6,28,0
3,36,5,3,76,1,35,4,5,36,0
3,30,1,1,49,0,53,8,4,21,1
5,36,3,0,62,3,20,6,3,35,0
7,26,1,3,68,0,28,4,8,28,0
2,27,0,1,53,0,52,5,0,25,1
3,31,1,2,78,2,27,5,7,32,0
3,27,2,2,58,2,41,4,6,25,1
4,24,1,0,45,1,23,8,3,21,1
3,30,1,3,63,0,25,9,5,18,0
7,41,2,1,70,2,20,5,7,26,0
2,38,0,0,69,1,39,7,3,29,0
4,23,0,0,38,0,22,4,5,20,1
5,28,1,1,51,1,50,8,3,33,1
6,32,2,0,71,1,25,7,6,23,0
4,37,0,2,75,0,29,8,4,28,0
3,30,0,0,47,0,53,7,1,18,1
5,38,3,2,74,3,37,4,9,35,0
9,38,0,1,70,2,20,4,3,39,0
3,34,1,0,50,0,31,4,4,26,1
6,37,1,2,75,0,22,4,7,31,0
4,23,1,1,52,0,40,7,6,22,1
3,39,3,1,63,1,42,7,6,26,0
3,30,0,3,65,2,35,6,7,41,0
4,25,0,0,65,1,31,7,6,28,1
2,32,1,0,89,2,36,4,8,21,0
2,25,1,0,55,1,52,4,1,33,1
4,40,3,3,60,2,25,3,7,27,0
3,29,3,2,54,0,34,8,2,30,1
1,35,0,0,49,1,34,7,3,25,1
5,25,1,0,52,0,37,2,2,28,1
2,19,0,1,46,0,34,7,3,23,1
3,43,4,0,79,3,19,7,7,36,0
6,21,1,2,40,0,34,8,1,24,1
8,32,2,1,57,2,36,5,7,24,0
3,39,2,2,68,2,36,3,7,27,0
2,30,2,3,77,1,35,7,3,27,0
6,36,1,3,67,2,24,4,7,30,0
4,33,3,2,68,1,17,5,6,19,0
6,22,2,0,51,1,54,6,4,24,1
3,46,1,0,80,0,23,7,5,32,0
8,32,0,1,79,3,21,4,3,27,0
2,33,3,2,70,0,24,9,7,29,0
4,39,2,3,80,3,28,4,5,49,0
